#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A374C1
#Date Time: 2018-09-25 16:51:36.828
#Sample rate: 10000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 25 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V

Time (s),Channel 1 (V)
0.26530476190476188,0.0063950219992672417
0.26540476190476192,0.0057293290362452733
0.26550476190476191,0.0073935614438001953
0.2656047619047619,0.010722026258910038
0.26570476190476189,0.012719105147975944
0.26580476190476188,0.011054872740421023
0.26590476190476192,0.0097234868143770848
0.26600476190476191,0.011720565703442992
0.2661047619047619,0.016047569963085789
0.26620476190476189,0.01937603477819563
0.26630476190476188,0.023037346074816459
0.26640476190476192,0.027364350334459255
0.26650476190476191,0.030359968668058113
0.2666047619047619,0.030027122186547128
0.26670476190476189,0.029028582742014176
0.26680476190476188,0.029028582742014176
0.26690476190476192,0.030359968668058113
0.26700476190476191,0.032689894038635002
0.2671047619047619,0.034021279964678942
0.26720476190476189,0.033688433483167954
0.26730476190476188,0.032024201075613039
0.26740476190476192,0.029028582742014176
0.26750476190476191,0.024701578482371381
0.2676047619047619,0.023037346074816459
0.26770476190476189,0.024368732000860396
0.26780476190476188,0.025034424963882366
0.26790476190476192,0.025034424963882366
0.26800476190476191,0.024368732000860396
0.2681047619047619,0.023703039037838426
0.26820476190476189,0.0200417277412176
0.26830476190476188,0.015381877000063819
0.26840476190476192,0.013384798110997912
0.26850476190476191,0.012719105147975944
0.2686047619047619,0.011720565703442992
0.26870476190476189,0.010389179777399053
0.26880476190476188,0.0077264079253111795
0.26890476190476187,0.0043979431102013364
0.26900476190476191,0.002068017739624446
0.2691047619047619,0.00040378533206952415
0.26920476190476189,-0.0019261400385073664
0.26930476190476188,-0.0022589865200183506
0.26940476190476187,-0.0012604470754853975
0.26950476190476191,0.00040378533206952415
0.2696047619047619,0.00073663181358050848
0.26970476190476189,-0.00059475411246342883
0.26980476190476188,-0.0022589865200183506
0.26990476190476187,-0.0035903724460622879
0.27000476190476191,-0.002924679483040319
0.2701047619047619,-0.00092760059397441327
0.27020476190476189,7.0938850558539823e-05
0.27030476190476188,0.002068017739624446
0.27040476190476187,0.0053964825547342891
0.27050476190476191,0.0073935614438001953
0.2706047619047619,0.0073935614438001953
0.27070476190476189,0.0083921008883331479
0.27080476190476188,0.011387719221932007
0.27090476190476187,0.014383337555530866
0.27100476190476191,0.014716184037041851
0.2711047619047619,0.013717644592508897
0.27120476190476189,0.013051951629486929
0.27130476190476188,0.012719105147975944
0.27140476190476187,0.011054872740421023
0.27150476190476192,0.0090577938513551164
0.2716047619047619,0.0080592544068221646
0.27170476190476189,0.0077264079253111795
0.27180476190476188,0.0080592544068221646
0.27190476190476187,0.0073935614438001953
0.27200476190476192,0.007060714962289211
0.2721047619047619,0.0063950219992672417
0.27220476190476189,0.0057293290362452733
0.27230476190476188,0.006727868480778226
0.27240476190476187,0.01005633329588807
0.27250476190476192,0.01238625866646496
0.27260476190476191,0.011054872740421023
0.27270476190476189,0.0093906403328661014
0.27280476190476188,0.011387719221932007
0.27290476190476187,0.015049030518552834
0.27300476190476192,0.018377495333662678
0.27310476190476191,0.021705960148772522
0.27320476190476189,0.026698657371437284
0.27330476190476188,0.030027122186547128
0.27340476190476187,0.030692815149569098
0.27350476190476192,0.029028582742014176
0.27360476190476191,0.028695736260503191
0.2737047619047619,0.030027122186547128
0.27380476190476188,0.032024201075613039
0.27390476190476187,0.033688433483167954
0.27400476190476192,0.033688433483167954
0.27410476190476191,0.033022740520145991
0.2742047619047619,0.030359968668058113
0.27430476190476188,0.025700117926904333
0.27440476190476187,0.023370192556327444
0.27450476190476192,0.024035885519349411
0.27460476190476191,0.025034424963882366
0.2747047619047619,0.024701578482371381
0.27480476190476189,0.025034424963882366
0.27490476190476187,0.024368732000860396
0.27500476190476192,0.021040267185750552
0.27510476190476191,0.016713262926107756
0.2752047619047619,0.014050491074019882
0.27530476190476189,0.013051951629486929
0.27540476190476187,0.01238625866646496
0.27550476190476192,0.011054872740421023
0.27560476190476191,0.0090577938513551164
0.2757047619047619,0.0057293290362452733
0.27580476190476189,0.0033994036656683829
0.27590476190476187,0.0017351712581134614
0.27600476190476192,-0.00092760059397441327
0.27610476190476191,-0.0019261400385073664
0.2762047619047619,-0.0012604470754853975
0.27630476190476189,0.00040378533206952415
0.27640476190476188,0.0010694782950914929
0.27650476190476192,0.00040378533206952415
0.27660476190476191,-0.0012604470754853975
0.2767047619047619,-0.002924679483040319
0.27680476190476189,-0.0025918330015293348
0.27690476190476188,-0.0015932935569963817
0.27700476190476192,-0.00059475411246342883
0.27710476190476191,0.002068017739624446
0.2772047619047619,0.0047307895917123206
0.27730476190476189,0.006727868480778226
0.27740476190476188,0.006727868480778226
0.27750476190476192,0.0077264079253111795
0.27760476190476191,0.010722026258910038
0.2777047619047619,0.013384798110997912
0.27780476190476189,0.013717644592508897
0.27790476190476188,0.013384798110997912
0.27800476190476192,0.013051951629486929
0.27810476190476191,0.013051951629486929
0.2782047619047619,0.011720565703442992
0.27830476190476189,0.0093906403328661014
0.27840476190476188,0.0080592544068221646
0.27850476190476192,0.0080592544068221646
0.27860476190476191,0.0077264079253111795
0.2787047619047619,0.007060714962289211
