#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A374C1
#Date Time: 2019-02-28 22:10:58.542
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 1.9 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V
#Channel 2: Range: 500 mV/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
0.0033612,2.4728255412064293,0.014650937141222699
0.0033616999999999996,2.6701327822139653,0.015976429898907962
0.0033622000000000001,2.8126324562749638,0.016970549467171907
0.0033626999999999997,2.9185937523716037,0.017633295846014536
0.0033631999999999998,2.9880166705038849,0.018958788603699799
0.0033636999999999998,3.0391703996539872,0.018958788603699799
0.0033641999999999999,3.0830164532112172,0.018958788603699799
0.0033647,3.1159009933791402,0.019290161793121114
0.0033651999999999996,3.145131695750627,0.019290161793121114
0.0033657000000000001,3.1634008847328063,0.018958788603699799
0.0033661999999999997,3.167054722529242,0.018958788603699799
0.0033666999999999998,3.1816700737149857,0.018627415414278484
0.0033671999999999999,3.1816700737149857,0.018627415414278484
0.0033676999999999999,3.188977749307857,0.017964669035435851
0.0033682,3.1926315871042932,0.017964669035435851
0.0033686999999999996,3.188977749307857,0.017633295846014536
0.0033692000000000001,3.1743623981221138,0.017301922656593222
0.0033696999999999998,3.1743623981221138,0.017301922656593222
0.0033701999999999998,3.1816700737149857,0.016970549467171907
0.0033706999999999999,3.188977749307857,0.016970549467171907
0.0033711999999999995,3.188977749307857,0.016970549467171907
0.0033717,3.188977749307857,0.016307803088329277
0.0033721999999999997,3.1962854249007289,0.015976429898907962
0.0033726999999999997,3.1962854249007289,0.015976429898907962
0.0033731999999999998,3.1962854249007289,0.015976429898907962
0.0033736999999999999,3.1999392626971646,0.015645056709486647
0.0033741999999999999,3.1999392626971646,0.015645056709486647
0.0033746999999999996,3.1999392626971646,0.015313683520065329
0.0033752000000000001,3.2072469382900364,0.015313683520065329
0.0033756999999999997,3.2182084516793439,0.015313683520065329
0.0033761999999999998,3.2145546138829082,0.015313683520065329
0.0033766999999999998,3.2109007760864725,0.014982310330644014
0.0033771999999999999,3.2072469382900364,0.014650937141222699
0.0033777,3.2072469382900364,0.014982310330644014
0.0033781999999999996,3.2109007760864725,0.014650937141222699
0.0033787000000000001,3.2072469382900364,0.014319563951801383
0.0033791999999999997,3.2072469382900364,0.013988190762380068
0.0033796999999999998,3.1926315871042932,0.013656817572958753
0.0033801999999999999,3.1962854249007289,0.012994071194116122
0.0033806999999999999,3.1999392626971646,0.013325444383537437
0.0033812,3.1999392626971646,0.013325444383537437
0.0033816999999999996,3.1999392626971646,0.013325444383537437
0.0033822000000000001,3.2035931004936007,0.013656817572958753
0.0033826999999999998,3.2035931004936007,0.013656817572958753
0.0033831999999999998,3.2035931004936007,0.013325444383537437
0.0033836999999999999,3.1999392626971646,0.013325444383537437
0.0033841999999999995,3.1999392626971646,0.012994071194116122
0.0033847,3.1999392626971646,0.012662698004694807
0.0033851999999999997,3.1962854249007289,0.012331324815273492
0.0033857000000000002,3.2035931004936007,0.012662698004694807
0.0033861999999999998,3.2182084516793439,0.012662698004694807
0.0033866999999999999,3.2145546138829082,0.011999951625852176
0.0033871999999999999,3.2109007760864725,0.012331324815273492
0.0033876999999999996,3.2109007760864725,0.012331324815273492
0.0033882000000000001,3.2145546138829082,0.011999951625852176
0.0033886999999999997,3.2109007760864725,0.011337205247009546
0.0033891999999999998,3.2109007760864725,0.011005832057588229
0.0033896999999999998,3.2109007760864725,0.010674458868166915
0.0033901999999999999,3.1853239115114214,0.011005832057588229
0.0033907,3.1926315871042932,0.011337205247009546
0.0033911999999999996,3.1962854249007289,0.010674458868166915
0.0033917000000000001,3.2035931004936007,0.011005832057588229
0.0033921999999999997,3.2035931004936007,0.011005832057588229
0.0033926999999999998,3.2035931004936007,0.0103430856787456
0.0033931999999999999,3.1962854249007289,0.010674458868166915
0.0033936999999999999,3.1962854249007289,0.011005832057588229
0.0033942,3.2072469382900364,0.0103430856787456
0.0033946999999999996,3.2072469382900364,0.010011712489324283
0.0033952000000000001,3.2072469382900364,0.0096803392999029684
0.0033956999999999998,3.2035931004936007,0.0093489661104816536
0.0033961999999999998,3.2109007760864725,0.010011712489324283
0.0033966999999999999,3.22186228947578,0.0096803392999029684
0.0033971999999999995,3.22186228947578,0.010011712489324283
0.0033977,3.2145546138829082,0.0103430856787456
0.0033981999999999997,3.2145546138829082,0.0103430856787456
0.0033987000000000002,3.2145546138829082,0.0093489661104816536
0.0033991999999999998,3.2072469382900364,0.0093489661104816536
0.0033996999999999999,3.2035931004936007,0.009017592921060337
0.0034001999999999999,3.1999392626971646,0.009017592921060337
0.0034006999999999996,0.63129129180275656,-0.016166769474959632
0.0034012000000000001,0.024754217594404181,-0.021137367316279361
0.0034016999999999997,0.021100379797968322,-0.021137367316279361
0.0034021999999999998,0.017446542001532464,-0.020474620937436731
0.0034026999999999998,0.017446542001532464,-0.019811874558594098
0.0034031999999999999,0.021100379797968322,-0.020143247748015417
0.0034037,0.021100379797968322,-0.019480501369172783
0.0034041999999999996,0.021100379797968322,-0.019149128179751469
0.0034047000000000001,0.028408055390840039,-0.019149128179751469
0.0034051999999999997,0.021100379797968322,-0.018817754990330154
0.0034056999999999998,0.021100379797968322,-0.018486381800908839
0.0034061999999999999,0.021100379797968322,-0.018817754990330154
0.0034066999999999999,0.024754217594404181,-0.018155008611487524
0.0034072,0.021100379797968322,-0.017823635422066206
0.0034076999999999996,0.017446542001532464,-0.017823635422066206
0.0034082000000000001,0.017446542001532464,-0.017492262232644891
0.0034086999999999998,0.013792704205096607,-0.017492262232644891
0.0034091999999999998,0.0064850286122248918,-0.017492262232644891
0.0034096999999999999,0.013792704205096607,-0.017160889043223576
0.0034102,0.010138866408660749,-0.016829515853802261
0.0034107,0.013792704205096607,-0.017160889043223576
0.0034111999999999996,0.013792704205096607,-0.016829515853802261
0.0034117000000000001,0.013792704205096607,-0.016829515853802261
0.0034121999999999998,0.013792704205096607,-0.016498142664380946
0.0034126999999999998,0.013792704205096607,-0.016166769474959632
0.0034131999999999999,0.010138866408660749,-0.015835396285538317
0.0034136999999999995,0.010138866408660749,-0.015172649906695684
0.0034142,0.010138866408660749,-0.015504023096117
0.0034146999999999997,0.010138866408660749,-0.015172649906695684
0.0034151999999999997,0.0064850286122248918,-0.015172649906695684
0.0034156999999999998,0.0064850286122248918,-0.014841276717274369
0.0034161999999999999,0.0064850286122248918,-0.014509903527853054
0.0034166999999999999,0.0064850286122248918,-0.014178530338431737
0.0034171999999999996,0.0028311908157890339,-0.014178530338431737
0.0034177000000000001,0.0028311908157890339,-0.013847157149010423
0.0034181999999999997,0.0028311908157890339,-0.013847157149010423
0.0034186999999999998,0.0028311908157890339,-0.013847157149010423
0.0034191999999999998,-0.00082264698064682396,-0.013515783959589108
0.0034196999999999999,-0.00082264698064682396,-0.013515783959589108
0.0034202,0.0028311908157890339,-0.013184410770167791
0.0034206999999999996,0.0028311908157890339,-0.013184410770167791
0.0034212000000000001,0.0028311908157890339,-0.013184410770167791
0.0034216999999999997,0.0028311908157890339,-0.013184410770167791
0.0034221999999999998,-0.00082264698064682396,-0.012521664391325162
0.0034226999999999999,-0.00082264698064682396,-0.012190291201903847
0.0034231999999999999,0.0028311908157890339,-0.012521664391325162
0.0034237,0.0064850286122248918,-0.01185891801248253
0.0034241999999999996,0.0028311908157890339,-0.01185891801248253
0.0034247000000000001,0.0028311908157890339,-0.012190291201903847
0.0034251999999999998,0.010138866408660749,-0.01185891801248253
0.0034256999999999998,0.010138866408660749,-0.01185891801248253
0.0034261999999999999,0.010138866408660749,-0.011196171633639901
0.0034266999999999995,0.0064850286122248918,-0.011527544823061215
0.0034272,0.0064850286122248918,-0.011527544823061215
0.0034276999999999997,0.0028311908157890339,-0.011196171633639901
0.0034282000000000002,0.0028311908157890339,-0.011196171633639901
0.0034286999999999998,0.0064850286122248918,-0.010533425254797269
0.0034291999999999999,-0.00082264698064682396,-0.010533425254797269
0.0034296999999999999,-0.0044764847770826822,-0.011527544823061215
0.0034301999999999996,-0.00082264698064682396,-0.011196171633639901
0.0034307000000000001,0.0028311908157890339,-0.010533425254797269
0.0034311999999999997,0.0028311908157890339,-0.010202052065375954
0.0034316999999999998,0.013792704205096607,-0.010533425254797269
0.0034321999999999998,0.54725302248473184,-0.0052314542240562232
0.0034326999999999999,1.2378283660111089,0.0013960095643700842
0.0034332,1.7493656575121292,0.0060352342162684992
0.0034336999999999996,2.1330186261378943,0.010011712489324283
0.0034342000000000001,2.4143641364634552,0.011999951625852176
0.0034346999999999997,2.6226328908602992,0.014319563951801383
0.0034351999999999998,2.7797479161070413,0.015645056709486647
0.0034356999999999999,2.8893630500001168,0.016639176277750592
0.0034361999999999999,2.9660936437252698,0.016970549467171907
0.0034367,3.0245550484682435,0.017301922656593222
0.0034371999999999996,3.068401102025474,0.017301922656593222
0.0034377000000000001,3.1049394799898327,0.017633295846014536
0.0034381999999999998,3.1414778579541909,0.017964669035435851
0.0034386999999999998,3.1560932091399345,0.017964669035435851
0.0034391999999999999,3.1707085603256777,0.017633295846014536
0.0034396999999999995,3.1743623981221138,0.017633295846014536
0.0034402,3.1780162359185495,0.017633295846014536
0.0034406999999999997,3.1780162359185495,0.016970549467171907
0.0034412000000000002,3.1816700737149857,0.016639176277750592
0.0034416999999999998,3.1853239115114214,0.016307803088329277
0.0034421999999999999,2.4289794876491988,0.0086862197316390222
0.0034426999999999999,0.028408055390840039,-0.014509903527853054
0.0034431999999999996,0.0064850286122248918,-0.014178530338431737
0.0034437000000000001,0.0028311908157890339,-0.013515783959589108
0.0034441999999999997,0.010138866408660749,-0.013184410770167791
0.0034446999999999998,0.017446542001532464,-0.013184410770167791
0.0034451999999999998,0.021100379797968322,-0.012853037580746476
0.0034456999999999999,0.017446542001532464,-0.012853037580746476
0.0034462,0.013792704205096607,-0.012190291201903847
0.0034466999999999996,0.013792704205096607,-0.012190291201903847
0.0034472000000000001,0.017446542001532464,-0.01185891801248253
0.0034476999999999997,0.017446542001532464,-0.01185891801248253
0.0034481999999999998,0.010138866408660749,-0.011527544823061215
0.0034486999999999999,0.013792704205096607,-0.011527544823061215
0.0034491999999999999,0.013792704205096607,-0.011527544823061215
0.0034497,0.013792704205096607,-0.011196171633639901
0.0034501999999999996,0.017446542001532464,-0.011196171633639901
0.0034507000000000001,0.013792704205096607,-0.010864798444218584
0.0034511999999999998,0.017446542001532464,-0.010864798444218584
0.0034516999999999998,0.021100379797968322,-0.010864798444218584
0.0034521999999999999,0.017446542001532464,-0.010533425254797269
0.0034527,0.15994621606253093,-0.0088765593076906915
0.0034532,0.88340609975683082,-0.0019177223298430697
0.0034536999999999997,1.4862893361687473,0.0037156218903192919
0.0034542000000000002,1.9393652229267939,0.0080234733527963925
0.0034546999999999998,2.2755183001988928,0.011337205247009546
0.0034551999999999999,2.5239792703565311,0.012994071194116122
0.0034556999999999999,2.7030173223818883,0.014982310330644014
0.0034561999999999996,2.8345554830535789,0.015976429898907962
0.0034567000000000001,2.9332091035573473,0.016639176277750592
0.0034571999999999997,3.0062858594860642,0.017301922656593222
0.0034576999999999997,3.0537857508397304,0.017633295846014536
0.0034581999999999998,3.0939779666005247,0.017301922656593222
0.0034586999999999999,3.1195548311755759,0.017633295846014536
0.0034591999999999999,3.1378240201577552,0.016970549467171907
0.0034596999999999996,3.1487855335470627,0.016639176277750592
0.0034602000000000001,0.62398361620988485,-0.007882439739426747
0.0034606999999999997,0.017446542001532464,-0.013184410770167791
0.0034611999999999998,0.010138866408660749,-0.012521664391325162
0.0034616999999999998,0.010138866408660749,-0.012521664391325162
0.0034621999999999999,0.010138866408660749,-0.012190291201903847
0.0034627,0.013792704205096607,-0.012190291201903847
0.0034631999999999996,0.010138866408660749,-0.012521664391325162
0.0034637000000000001,0.010138866408660749,-0.012190291201903847
0.0034641999999999997,0.017446542001532464,-0.012521664391325162
0.0034646999999999998,0.021100379797968322,-0.012190291201903847
0.0034651999999999999,0.021100379797968322,-0.01185891801248253
0.0034656999999999999,0.017446542001532464,-0.010864798444218584
0.0034662,0.017446542001532464,-0.010864798444218584
0.0034666999999999996,0.013792704205096607,-0.010864798444218584
0.0034672000000000001,0.010138866408660749,-0.010864798444218584
