#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A374C1
#Date Time: 2018-11-14 19:14:39.734

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
97.256514274990053,0.041338172880147829,24.839710080776506,-60.870272907977508
97.978151416410356,0.045681528899405965,24.839578413881227,-61.311329391864518
98.705143059457242,0.038938340647120269,24.841962631475219,-61.772666420567745
99.437528934191704,0.043789239467742894,24.838881331985149,-62.224288977402807
100.17534906546925,0.044116827006046654,24.841377203764054,-62.716281622854495
100.91864377512738,0.043031730269333997,24.841459515511396,-63.153125712610688
101.66745368418897,0.035922032731754205,24.848236003209635,-63.643164196767337
102.42181971508224,0.039233516862905375,24.846368136021091,-64.113193953797492
103.18178309387741,0.037168603456354178,24.847409826563403,-64.597128289692876
103.94738535253937,0.033251731172248888,24.851954036029905,-65.074111764108721
104.71866833119751,0.037672291356140697,24.850401802575849,-65.554123068474553
105.49567418043247,0.043790063076058316,24.846883840085784,-66.041830983828987
106.27844536357935,0.036342323635569732,24.851690368876817,-66.559971176794818
107.06702465904866,0.039917797741587088,24.851949258156271,-67.050099988399822
107.86145516266384,0.038957130547045256,24.85274469828169,-67.549945450849691
108.66178029001664,0.036344107849614136,24.857096808220142,-68.017571255282974
109.4680437788398,0.040701667905324646,24.856022592887687,-68.538723969258257
110.28028969139719,0.038217107884248765,24.856870715887741,-69.062449983172712
111.09856241689181,0.036126046083988853,24.858906337160729,-69.560801748703355
111.92290667389192,0.040150784823531412,24.85782875775708,-70.097993004462126
112.75336751277452,0.038214882289588227,24.857960849522236,-70.617435900548259
113.5899903181875,0.035558171531842486,24.862874570283306,-71.145469877257682
114.43282081153022,0.036638942974269326,24.864548562747363,-71.679375458240628
115.28190505345165,0.040795769641217464,24.864192126623731,-72.21387471868826
116.13728944636786,0.034290601626354528,24.867405391784661,-72.781183671782273
116.99902073699809,0.037176290467172197,24.86934708258643,-73.317903997465308
117.86714601891909,0.037376225965462861,24.868891523758137,-73.863785798785187
118.74171273513888,0.03772318439257015,24.871730423215794,-74.41558824181422
119.62276868068984,0.034846596736408497,24.875301993969927,-74.975708226660984
120.51036200524018,0.043433859564560695,24.870247764174231,-75.518378715523923
121.40454121572579,0.036315062226893437,24.873855175938139,-76.09083782706108
122.3053551790008,0.035862369665485345,24.875539753310374,-76.67299764927013
123.21285312450824,0.037330639239633617,24.879864784279611,-77.23974841330039
124.12708464697072,0.036272694900488636,24.879289142443266,-77.799711432014632
125.04809970910024,0.038253936647384079,24.88020475120528,-78.416597628449807
125.97594864432907,0.041060301978587198,24.879672587606851,-79.001383996674733
126.91068215956042,0.040317031215652249,24.881535198249804,-79.604973482536252
127.85235133793934,0.036022278087380663,24.885948202548818,-80.181994834214493
128.8010076416447,0.036261849745292868,24.888277429590513,-80.786234111625021
129.75670291470132,0.03577429663655976,24.890778657618135,-81.398744335377643
130.71948938581363,0.037501882470974281,24.893083147860029,-82.023857853756837
131.68941967121921,0.030542917706026684,24.89743528444545,-82.618201714558325
132.66654677756554,0.027976211999103731,24.90052801756481,-83.255463897663361
133.65092410480526,0.036095383094734888,24.898003857060303,-83.875480192955919
134.64260544911579,0.037467859245757615,24.900355814685486,-84.487255216229585
135.64164500583851,0.036042803690285181,24.901962748715366,-85.139749316954877
136.64809737244093,0.033871674424525516,24.904699939532517,-85.780597950349559
137.66201755150016,0.034311604953883301,24.90859748575101,-86.431641276396988
138.68346095370913,0.031693583394716292,24.909388673523949,-87.069643735976314
139.71248340090415,0.036352167446602926,24.910781344250751,-87.742075471970011
140.74914112911654,0.035689316745986438,24.915302995283426,-88.395429692927408
141.79349079164496,0.033684290534062869,24.917051315492454,-89.065125777851392
142.8455894621523,0.033749156571916621,24.922370421444025,-89.748990934163771
143.90549463778407,0.032268875732273168,24.923533391607823,-90.42702376434508
144.97326424231127,0.031922719966118437,24.928399167957789,-91.114751784056367
146.04895662929513,0.034906963703372838,24.926776941211912,-91.762470770909417
147.13263058527704,0.030877647657142109,24.930877045771481,-92.488971255803179
148.22434533299048,0.030117710797804828,24.933266090215795,-93.186268799139725
149.32416053459806,0.033767213058090717,24.933949480532508,-93.880672547089361
150.4321362949517,0.035762942038329068,24.937358420981912,-94.603014156214698
151.54833316487765,0.031761613647943276,24.943749990988039,-95.329282825579782
152.67281214448499,0.035650658713809028,24.943166776630804,-96.042245536124071
153.8056346865005,0.029369600416536461,24.946726882608708,-96.775013355409925
154.9468626996254,0.030915980074578391,24.950499811332172,-97.49413619938943
156.09655855192014,0.029767251622728766,24.956372342420913,-98.241622267200853
157.25478507421215,0.032044336194806573,24.958718666188709,-98.981077232590792
158.42160556352931,0.036133757965045608,24.959167941440619,-99.754708543378229
159.59708378655955,0.030898150507311213,24.96432899794118,-100.52252182280361
160.78128398313572,0.03232135097388468,24.964609385046867,-101.27781535488555
161.97427086974596,0.027530294332994636,24.973168215765021,-102.04106720749581
163.17610964307059,0.034029986834228018,24.974159004635538,-102.82194692417539
164.38686598354536,0.026804543381397643,24.982185488779368,-103.60169659814288
165.60660605895046,0.028912807068284349,24.986199135883194,-104.39032346127559
166.83539652802688,0.032218405134428196,24.985094431825573,-105.18663059899227
168.07330454411928,0.033776041390885664,24.990915152591697,-105.9694596598253
169.3203977588457,0.030191051891675875,24.994332311624035,-106.80183989659761
170.57674432579512,0.029766140269333555,24.999265878024609,-107.62435335946299
171.84241290425157,0.025465759702389849,25.006114843541475,-108.45212214314421
173.11747266294662,0.02622025452683328,25.00756344958203,-109.28211316295591
174.40199328383969,0.031970935407577825,25.012307206561267,-110.10167609180823
175.69604496592558,0.031672570211869283,25.014180861337671,-110.95225510359532
176.99969842907123,0.029707154904423317,25.022153860389615,-111.81611949807342
178.31302491788068,0.033577274723271031,25.024817889740394,-112.67427310410807
179.63609620558822,0.03214722834910122,25.031226536860672,-113.52702334838091
180.96898459798084,0.029708988382158082,25.036552617521441,-114.41509774363919
182.31176293735027,0.032995509398463088,25.039276382365511,-115.29069128759505
183.66450460647306,0.028102666342822224,25.044583696462269,-116.1686573066861
185.02728353262128,0.028868427825864896,25.053452376238958,-117.09830832278408
186.40017419160301,0.030082776416971279,25.056410934930888,-117.98796625945459
187.78325161183164,0.03355096972223464,25.056905830479444,-118.88193563736894
189.17659137842679,0.027937385253172575,25.067565471509049,-119.79649466067841
190.58026963734503,0.032608290635123702,25.069422949675399,-120.73431792392324
191.99436309954072,0.032124755266000289,25.076352615231642,-121.65937137400175
193.418949045159,0.022621886557330294,25.085491432190853,-122.58769032665123
194.85410532775836,0.026732762389019525,25.089835038416872,-123.53998936683749
196.29991037856621,0.034333075812343808,25.093113909453599,-124.51404553663258
197.75644321076413,0.030486691773352389,25.102013433176381,-125.46086484980503
199.22378342380711,0.028150662481062703,25.108633496838166,-126.43315289154077
200.70201120777222,0.037989618854515086,25.107644816780009,-127.43450408300674
202.19120734774268,0.030704899960700121,25.120331630409964,-128.39838670358012
203.69145322822109,0.031015890308360203,25.125617194421864,-129.42777337140151
205.2028308375786,0.03023667916795969,25.134210067552836,-130.42419520732807
206.72542277253402,0.033214599678772765,25.139004372014529,-131.45106709683813
208.25931224266955,0.033776444476532046,25.143482621558451,-132.48923992414774
209.80458307497622,0.033867685925546002,25.152193593995037,-133.47904382855316
211.36131971843673,0.034661397434500266,25.160667185585801,-134.53456987801638
212.92960724863926,0.033060149763390306,25.168331762619903,-135.60156389996368
214.50953137242811,0.029832490810375797,25.176486140972006,-136.6757984122936
216.10117843258615,0.029869749799938186,25.184304905771413,-137.74571238726946
217.70463541255498,0.028784379772722669,25.193326207469159,-138.84319052056037
219.31998994118692,0.032520879205634845,25.196647335629933,-139.92608825870289
220.94733029753576,0.034673542890123157,25.2074131211889,-141.0340917657708
222.58674541567922,0.03554065638827722,25.212635772438187,-142.13570078217936
224.23832488958129,0.038785141851872457,25.222353284734858,-143.26816880511146
225.90215897798646,0.030122341892079661,25.230598748887108,-144.37291974877604
227.57833860935423,0.032126776751693967,25.24052688239086,-145.56906368814259
229.26695538682662,0.032573288720628528,25.246143529907403,-146.69343004154206
230.96810159323601,0.038045407410771503,25.255754394395062,-147.86143259746103
232.68187019614678,0.037580724156491066,25.26470508867699,-149.05414978300547
234.40835485293712,0.038407368990794943,25.273183305585114,-150.2363920426688
236.14764991591699,0.040387724041064652,25.286497992492055,-151.41292601019765
237.89985043748428,0.038012089908048559,25.296381536364457,-152.6132981383661
239.66505217531969,0.037173465353113846,25.302314818200689,-153.83996863777776
241.44335159762002,0.040712486172917735,25.311978211895742,-155.06015644702188
243.23484588836959,0.046042632303593324,25.321863180113354,-156.31737937882292
245.039632952652,0.047219917921264218,25.331618575236035,-157.56696060676035
246.85781142200014,0.039219137399787968,25.347432705860324,-158.83232937168106
248.6894806597868,0.047362709085653133,25.354449261544325,-160.11073868419098
250.53474076665432,0.046667410209893782,25.367009229575928,-161.40472170609303
252.39369258598583,0.050238983062162242,25.374356905481509,-162.71548897759243
254.26643770941575,0.042717590748190988,25.388104189918845,-164.03938907206705
256.15307848238183,0.042751217373299046,25.399769376727338,-165.33639386432003
258.05371800971858,0.045174512237245529,25.414449651298078,-166.68840847824885
259.968460161292,0.046724887573274185,25.421648823344146,-168.04169564341686
261.8974095776756,0.050469974725943993,25.437013313607068,-169.43067122114417
263.84067167586926,0.040382220024399465,25.450801616271352,-170.79180087501291
265.79835265506057,0.047971652422130084,25.461758425632567,-172.1856970855562
267.77055950242817,0.047790982891264586,25.476083069018777,-173.59033824210343
269.75739999898855,0.047256813849797616,25.487329578268611,-175.05388288948669
271.75898272548682,0.044159885496892266,25.505214498187744,-176.46359777672993
273.77541706833011,0.053357912979277576,25.517348315435491,-177.9166482086377
275.80681322556575,0.049795050624856729,25.529525576517621,-179.37906152881936
277.85328221290359,0.052500582918352003,25.544075981223241,179.14683662616886
279.91493586978299,0.056631081047707997,25.551880554327408,177.62414084425021
281.9918868654849,0.058606927936149272,25.571844626912483,176.11198192642757
284.08424870528876,0.05905169128798856,25.580889033995959,174.5768520493676
286.19213573667651,0.056715787618618792,25.601548972584762,173.04656189556451
288.31566315558064,0.05980664435248223,25.611299807390324,171.46463866109235
290.4549470126808,0.065119930065919485,25.628610436470712,169.89777685932728
292.61010421974424,0.061935888074077093,25.646075211785174,168.31016931888533
294.78125255601719,0.067233458076320626,25.658258101074441,166.68455361933241
296.96851067465946,0.064315015400981376,25.676726167748956,165.05434022233837
299.17199810923063,0.066588700111632371,25.692760520350223,163.39763051398137
301.39183528022062,0.072520205653188188,25.707816969789498,161.72117249430983
303.62814350163291,0.073841218782489088,25.723589876705137,160.03482373942484
305.88104498761192,0.070827351369472172,25.745528789685093,158.30601446231881
308.15066285912451,0.068067679025539479,25.762291514350302,156.6176398782172
310.4371211506861,0.072776475630660864,25.777172735701647,154.85527099816096
312.74054481714137,0.081741451260123055,25.793996670225763,153.09120481137927
315.06105974049086,0.084216076878644519,25.809772236165067,151.29427392768366
317.39879273677258,0.075909411340735353,25.835170765815953,149.49596847340601
319.75387156299092,0.080313188473570135,25.8515651174657,147.6520528191266
322.12642492409913,0.085525549278261531,25.870610713946011,145.76734586252297
324.51658248003326,0.074597205934452987,25.890062701722375,143.92381375378883
326.92447485279757,0.083494968509336465,25.913381880049499,142.01508905185364
329.3502336336033,0.09431236378126201,25.926832179372749,140.09485010623581
331.79399139006028,0.09130972213379511,25.948714718634523,138.15011550642845
334.25588167342136,0.093076404729218479,25.969568033405022,136.17934182528663
336.73603902588127,0.09722933601916782,25.988384244870886,134.175462396054
339.23459898792942,0.09337469893297333,26.009527849558957,132.1560834463952
341.75169810575653,0.098772539100836609,26.030167129440578,130.10122919270779
344.28747393871788,0.09498308982130732,26.058394449468963,128.0226747773155
346.84206506685018,0.10061029146488459,26.076004591017977,125.88029006694001
349.41561109844531,0.10100161773291901,26.098859859205778,123.7352559636654
352.00825267767942,0.10738464590436192,26.119104756773165,121.58838002440217
354.6201314923,0.10997850700933567,26.14301497287142,119.37798129862011
357.25139028136829,0.10680688746805957,26.167013595524612,117.15026842157852
359.90217284306021,0.10983976060512624,26.188777371076348,114.8959867695188
362.57262404252515,0.10843405313913577,26.212153134957646,112.59755084116122
365.26288981980275,0.11093196151346978,26.229906987715662,110.23605550876384
367.97311719779839,0.11009020774617023,26.255307723175676,107.92139321988479
370.70345429031784,0.11021904363807461,26.274382498946768,105.51219825903706
373.45405031016196,0.11408314993970706,26.298744023577761,103.04946456889047
376.22505557728147,0.11489449065940613,26.323498129809121,100.55415676498565
379.01662152699089,0.11889865703609034,26.342244601517994,98.069525399043314
381.82890071824573,0.12452094166605469,26.362580093707866,95.492775241739423
384.66204684197891,0.11851737561257189,26.388930817597359,92.878599395145585
387.51621472950029,0.1220577070464731,26.405926421629431,90.193411456693042
390.39156036095824,0.11808327077196244,26.433729615321933,87.52767315700099
393.28824087386391,0.12086024363045823,26.452666301509215,84.770049490078321
396.20641457167903,0.11779934310765783,26.466195481661273,81.976301328602929
399.14624093246636,0.12119473386177942,26.486173294868838,79.103346072980287
402.10788061760616,0.11149578486178444,26.504406383718482,76.228687255444257
405.09149548057587,0.11760629159170419,26.517244216693413,73.255739686652419
408.09724857579516,0.12325065305524141,26.529028651654563,70.246072454688232
411.12530416753737,0.11916723264719775,26.540443841710232,67.164818061349663
414.17582773890615,0.11591518251877722,26.545731177996494,63.997882932734015
417.24898600087948,0.11651197146601783,26.550222323818723,60.824548754285424
420.34494690141975,0.10258874039834012,26.562147330309056,57.551744926060593
423.46387963465287,0.10669801219021957,26.555111897441336,54.215317289464309
426.60595465011443,0.10106502398889838,26.553924900790157,50.774901906664468
429.77134366206428,0.10259386457585254,26.536994191638001,47.293990229457719
432.96021965887161,0.10309346763529452,26.518930875606731,43.748179794095265
436.17275691246823,0.096871740391731867,26.494590522983216,40.136736431758436
439.40913098787229,0.088492468865032398,26.472076210290403,36.478746579430734
442.66951875278335,0.08863316079107654,26.434593615364772,32.646964513039251
445.95409838724822,0.076494033075999598,26.394480811223815,28.835297226888798
449.26304939339809,0.080662835452939008,26.33011565180071,24.898231580906781
452.59655260525852,0.07584959959210226,26.272710226225612,20.873093094433358
455.95479019863222,0.071271868637139579,26.190941259963402,16.794266549528459
459.33794570105471,0.06105605962764226,26.107316434757486,12.717695159165032
462.74620400182368,0.066824776185188672,26.001561170213833,8.4503453929764589
466.17975136210424,0.050944734444911162,25.886982195926013,4.2100162341770897
469.63877542510744,0.039942737203787972,25.761747702542301,-0.16801042785371578
473.12346522634448,0.043244810903570914,25.604873365418879,-4.530873288871021
476.63401120395815,0.030379883815835659,25.450268765068142,-8.9685710605544671
480.170605209131,0.027422135814912308,25.262520227395481,-13.462263495774735
483.73344051656801,0.024354918561105922,25.059351547623166,-17.945311515520643
487.32271183506072,0.01802025570003022,24.838436007390555,-22.440709295706071
490.93861531812752,0.017932454217589759,24.596489478384438,-26.984488815952496
494.58134857473289,0.017466402336004577,24.34174577926327,-31.527063720757319
498.251110680088,0.0077491326430431905,24.062310054059584,-36.078580622805838
501.94810218652896,0.00063635569146375313,23.767912954584606,-40.551330459583376
505.67252513447738,-0.0033701869033108947,23.458611174596754,-45.043619584862185
509.42458306348215,0.00472282087368198,23.123131466676025,-49.496858469422534
513.20448102334262,0.0047188259362686089,22.766190059781675,-53.857318632266555
517.01242558531465,0.010775814995717368,22.402230012033499,-58.244575147713377
520.8486248533992,0.0024290747917180572,22.025301926328979,-62.502955446731995
524.71328847571635,-0.00032872695116178513,21.634937823099868,-66.788376293689538
528.60662765596146,0.0060893049699605514,21.222901410403942,-70.966763672440237
532.5288551649478,0.0014604832903814858,20.793244230019123,-75.112001120799775
536.48018535223468,0.003028159911704794,20.364058816636891,-79.20413507642229
540.46083415784187,0.010759828541497072,19.911675831485983,-83.145768739434502
544.47101912404935,0.019250878314266012,19.460827581512039,-87.047764185402727
548.51095940728794,0.010276175085398508,18.997712006864067,-90.874232464005956
552.58087579011453,0.012549174033676787,18.530862415480367,-94.622060440084056
556.68099069327911,0.021161121131229081,18.047894981352265,-98.340474511452953
560.81152818787905,0.018697742827639335,17.571346651275999,-101.94361585890903
564.97271400760508,0.014632992179359209,17.079931077009348,-105.4802661631243
569.1647755610777,0.020048496107164637,16.584071145106243,-109.02687184491919
573.38794194427442,0.023840664291802805,16.083966746335832,-112.3866058263612
577.64244395305104,0.016261498285510344,15.572951147951201,-115.77563558202229
581.92851409575326,0.029563153601869827,15.072354976524597,-119.12669654722632
586.2463866059245,0.024493779105123105,14.543315168014528,-122.43547793779251
590.5962974551054,0.026135755821968719,14.029201938158698,-125.62630654262088
594.97848436573111,0.038592146661900466,13.501449071228411,-128.65379940022686
599.3931868241217,0.031914796108670471,12.982501814729627,-131.78230054755579
603.84064609357051,0.037763172795236354,12.469243271583846,-134.83439515414935
608.32110522752919,0.040493353169898647,11.926260786240237,-137.73434237070117
612.83480908289084,0.035775351556035381,11.404977299532511,-140.70405923823688
617.38200433337067,0.031276578207441522,10.892843362111829,-143.62612061164674
621.96293948298717,0.036045109421923904,10.346270562265691,-146.49367634722094
626.57786487964313,0.036840350681800527,9.8111160059853013,-149.25702593006449
631.22703272880688,0.027433321709368821,9.2678925612642953,-152.06797765744943
635.9106971072946,0.051763568307028392,8.7262073436289178,-154.70163930057149
640.62911397715698,0.044722841091806027,8.1836623782784557,-157.41985888726811
645.38254119966643,0.047516023743134406,7.6418244524476595,-160.10955601859308
650.17123854940974,0.046096762533660199,7.0966101672374204,-162.72875482610732
654.99546772848453,0.054647305962402491,6.5601613991145138,-165.26166928447839
659.85549238080148,0.046832226904426212,6.0125359915879386,-167.82927529972608
664.75157810649205,0.048738851676533822,5.4555170608760584,-170.3320070833563
669.68399247642367,0.052619322323899861,4.9028552089908297,-172.77943398293337
674.65300504682295,0.052598761559934037,4.3440302676051052,-175.25586606355867
679.65888737400621,0.056119143667787405,3.7934104625046428,-177.69172272895102
684.70191302922069,0.059855390238179255,3.2411417074277264,179.87555052051428
689.78235761359451,0.042542532220111944,2.6919370394519788,177.45989736670262
694.90049877319859,0.045606264414822337,2.1286367326665396,175.20781960096235
700.0566162142203,0.050182279311188266,1.5696433692692355,172.943318957359
705.250991718249,0.048143158880357313,1.0063991105500256,170.65123146984058
710.48390915767538,0.046450321369282184,0.43858081037920166,168.38594106410824
715.75565451120519,0.0535446462744485,-0.1199224394260112,166.1508951494209
721.06651587948795,0.060408943152699013,-0.68734556826951942,163.95675195554708
726.41678350086204,0.053128208400294578,-1.2618975209946413,161.72805147487549
731.80674976721559,0.05776613091944803,-1.8491308378709355,159.65600358741111
737.23670923996553,0.067029182310556684,-2.4289242226315872,157.53392947766804
742.70695866615608,0.060249396739914182,-2.980664322081068,155.4721108431072
748.21779699467584,0.050896209679828844,-3.5429807474292834,153.280099126929
753.76952539259457,0.044184447292667586,-4.1479500459771241,151.2816684872241
759.36244726162317,0.04852100731279968,-4.7288778651750647,149.24223389707748
764.99686825469325,0.051887814018905534,-5.3106460225096601,147.22085929255726
770.67309629266219,0.041289763464776502,-5.8582138929102321,145.23242153855733
776.39144158114038,0.054360736165870852,-6.4784981013923302,143.24807538414512
782.15221662744386,0.045094279137462515,-7.0556021487451623,141.17691999446026
787.95573625767349,0.050776151248602346,-7.6369234322132895,139.2235431647876
793.80231763391942,0.048840725419632677,-8.2277558210850668,137.23306390175895
799.69228027159409,0.04530089745376064,-8.8375865416513104,135.36805693116844
805.6259460568948,0.041595547590482708,-9.4284597933826113,133.31764872315233
811.60363926439277,0.038727797346211373,-10.019835400972671,131.46415974301374
817.62568657475697,0.02758563881330342,-10.574977990298969,129.51455279818447
823.69241709260541,0.034991643060514853,-11.1945299500976,127.77894770192552
829.80416236449173,0.034509409912838046,-11.830728684256567,126.15879931718104
835.96125639702382,0.03573064376872058,-12.40496227215187,124.01867905600122
842.16403567511713,0.022359586146132839,-13.027483151932628,122.13898903307074
848.41283918038414,0.035146770251195912,-13.671543569258173,120.36466742222477
854.70800840965887,0.03751434778470087,-14.326249433029858,118.43201268575174
861.04988739366058,0.037053456369172788,-14.899677398303428,116.36413314455874
867.43882271579412,0.041192154611966347,-15.533021110385754,114.73777397007805
873.87516353109118,0.040176429644354264,-16.20733519069449,113.00120896223029
880.35926158529196,0.032291039908529377,-16.811688992237205,110.89989926557598
886.89147123406701,0.041910590706967406,-17.422654245632351,108.99839509270799
893.4721494623841,0.043854085746119126,-18.047236784333371,107.35299373631939
900.10165590401607,0.048467059616609409,-18.724357053701979,105.40367593428722
906.78035286119575,0.031382776000012443,-19.404747284234272,103.74102318656253
913.50860532441573,0.029490088842620766,-19.994615932709372,102.00738550028291
920.28678099237402,0.033086443319162641,-20.713045215143545,99.592181267204182
927.11525029207053,0.043931265552327986,-21.284982944766536,97.697168822861954
933.99438639904918,0.03207534280921389,-21.985745842617096,95.628121539505401
940.92456525779301,0.031441641686641722,-22.625223128234822,93.748146610940168
947.90616560226908,0.033168991235160122,-23.31487236885614,91.609119541208685
954.93956897662611,0.030901744804513132,-24.066133678179,88.866913670506761
962.02515975604683,0.048239660484584369,-24.715019520254021,87.831024987579283
